genre,artist_name,track_name,Rank_x,emotion_score_x,emotion_bucket,Rank,Game Title,Year,Genre,emotion_score_y
Soundtrack,Max Richter,Darnley's Visit,0.6382978723404256,0.85,85,0.6395592864637986,The 7th Guest,1992.0,Adventure,0.85
Folk,Lake Street Dive,Darryl,0.5531914893617021,0.42,42,0.5383001049317944,Pikmin,2001.0,Strategy,0.43
Dance,Prince Royce,Darte un Beso,0.2553191489361702,0.29,28,0.2555089192025184,Sonic Rush Adventure,2007.0,Platform,0.27
Soundtrack,Kevin Kiner,Darth Maul Breaks Obi-wan,0.6595744680851063,0.81,81,0.6626442812172089,Street Fighter IV,2009.0,Fighting,0.8
Hip-Hop,21 Savage,Darth Vader,0.351063829787234,0.63,63,0.3541448058761804,Ratchet: Deadlocked,2005.0,Shooter,0.63
Reggae,MAGIC!,Darts In The Dark - FTampa Remix,0.5106382978723404,0.42,42,0.5073452256033578,Command & Conquer: Tiberian Sun,1999.0,Strategy,0.43
Comedy,Andy Woodhull,Darwin: Origin of Feces,0.851063829787234,0.57,56,0.8520461699895069,The Simpsons: Road Rage,2001.0,Racing,0.58
Classical,Gustav Mahler,"Das Klagende Lied / Pt. 1: ""Ach Spielmann, lieber Spielmann mein!""",0.9787234042553192,0.8,80,0.9805876180482688,Super Smash Bros. Brawl,2008.0,Fighting,0.8
Classical,Gustav Mahler,"Das Klagende Lied / Pt. 1: ""Beim Weidenbaum, im kühlen Tann""",0.9680851063829788,0.81,81,0.9590766002098636,Tekken 3,1998.0,Fighting,0.8
Classical,Gustav Mahler,"Das Klagende Lied / Pt. 1: ""Ein Spielmann zog einst des Weges daher""",0.9680851063829788,0.81,81,0.9590766002098636,Tekken 3,1998.0,Fighting,0.8
Classical,Gustav Mahler,"Das Klagende Lied / Pt. 2: ""Ach Bruder, lieber Bruder mein!""",0.9787234042553192,0.85,85,0.9648478488982162,Myst,1994.0,Adventure,0.85
Classical,Gustav Mahler,"Das Klagende Lied / Pt. 2: ""Ach Spielmann, lieber Spielmann mein!""",0.9787234042553192,0.84,84,0.9648478488982162,Myst,1994.0,Adventure,0.85
Classical,Gustav Mahler,"Das Klagende Lied / Pt. 2: ""Von hohen Felsen erglänzt das Schloß""",0.9680851063829788,0.63,63,0.9674711437565584,Halo 2,2004.0,Shooter,0.63
Classical,Gustav Mahler,"Das Klagende Lied / Pt. 2: ""Was ist der König so stumm und bleich""",0.9787234042553192,0.91,91,0.975865687303253,Grand Theft Auto IV,2008.0,Action,0.92
Opera,Plácido Domingo,Das Land Des Lachelns: Dein Ist Mein Ganzes Herz - Live,0.7872340425531915,0.63,63,0.7885624344176285,Doom,1992.0,Shooter,0.63
Opera,Franz Lehár,"Das Land des Lächelns - Italian Version: ""Tu che m'hai preso il cor"" - Live",0.776595744680851,0.69,69,0.7785939139559287,Madden NFL 10,2009.0,Sports,0.7
Opera,Franz Lehár,"Das Land des Lächelns: ""Dein ist mein ganzes Herz!""",0.7446808510638298,0.77,77,0.7471143756558237,Monster Hunter Freedom 2,2007.0,Role-Playing,0.77
Opera,Luciano Pavarotti,Das Land des Lächelns: Tu che m'hai preso il cuor,0.7446808510638298,0.77,77,0.7471143756558237,Monster Hunter Freedom 2,2007.0,Role-Playing,0.77
Classical,Gustav Mahler,Das Lied von der Erde: 1. Das Trinklied vom Jammer der Erde,0.946808510638298,0.78,78,0.9459601259181531,World of Warcraft,2004.0,Role-Playing,0.77
Classical,Gustav Mahler,Das Lied von der Erde: 4. Von der Schönheit,0.9680851063829788,0.77,77,0.9653725078698846,Final Fantasy X,2001.0,Role-Playing,0.77
Classical,Gustav Mahler,Das Lied von der Erde: 5. Der Trunkene im Frühling,0.9680851063829788,0.71,71,0.9632738719832108,Mario & Sonic at the Olympic Games,2007.0,Sports,0.7
Classical,Gustav Mahler,Das Lied von der Erde: III. Von der Jugend,1.0,0.8,80,0.9805876180482688,Super Smash Bros. Brawl,2008.0,Fighting,0.8
Classical,Gustav Mahler,Das Lied von der Erde: IV. Von der Schönheit,1.0,0.85,85,0.9648478488982162,Myst,1994.0,Adventure,0.85
Classical,Gustav Mahler,Das Lied von der Erde: V. Der Trunkene im Frühling,1.0,0.58,57,0.9989506820566632,Mario Kart Wii,2008.0,Racing,0.58
Opera,Richard Wagner,Das Rheingold (Entrance of the Gods into Valhalla),0.946808510638298,0.84,84,0.954354669464848,The Legend of Zelda: Twilight Princess,2006.0,Adventure,0.85
Opera,Richard Wagner,"Das Rheingold - Vorabend des Bühnenfestspiels ""Der Ring des Nibelungen"" / Dritte Szene: ""Hehe! hehe! hieher! hieher! Tückischer Zwerg!""",0.9680851063829788,0.76,76,0.9653725078698846,Final Fantasy X,2001.0,Role-Playing,0.77
Opera,Richard Wagner,"Das Rheingold - Vorabend des Bühnenfestspiels ""Der Ring des Nibelungen"" / Erste Szene: ""Lugt, Schwestern! Die Weckerin lacht in den Grund""",0.946808510638298,0.86,86,0.954354669464848,The Legend of Zelda: Twilight Princess,2006.0,Adventure,0.85
Opera,Richard Wagner,"Das Rheingold - Vorabend des Bühnenfestspiels ""Der Ring des Nibelungen"" / Erste Szene: ""Weia! Waga! Woge du Welle!""",0.9361702127659576,0.86,86,0.9260230849947534,Assassin's Creed,2007.0,Adventure,0.85
Opera,Richard Wagner,"Das Rheingold - Vorabend des Bühnenfestspiels ""Der Ring des Nibelungen"" / Zweite Szene: Dir's zu melden gelob' ich den Mädchen",0.9680851063829788,0.85,85,0.9648478488982162,Myst,1994.0,Adventure,0.85
Opera,Richard Wagner,"Das Rheingold / Erste Szene: ""Der Welt Erbe Gewänn' ich zu eigen durch dich?""",0.8936170212765957,0.81,81,0.8830010493179433,Street Fighter II Turbo,1992.0,Fighting,0.8
Opera,Richard Wagner,"Das Rheingold / Erste Szene: ""Garstig glatter glitschriger Glimmer!""",0.8723404255319148,0.8,80,0.8709338929695698,Tekken 5,2005.0,Fighting,0.8
Opera,Richard Wagner,"Das Rheingold / Erste Szene: ""Weia! Waga! Woge du Welle!""",0.8617021276595744,0.77,77,0.8630640083945436,Mario & Luigi: Bowser's Inside Story,2009.0,Role-Playing,0.77
Opera,Richard Wagner,"Das Rheingold / Vierte Szene: ""Bin ich nun frei?""",0.946808510638298,0.78,78,0.9459601259181531,World of Warcraft,2004.0,Role-Playing,0.77
Opera,Richard Wagner,"Das Rheingold / Vierte Szene: ""Da, Vetter, sitze du fest!""",0.9361702127659576,0.79,79,0.9359916054564532,Super Smash Bros.,1999.0,Fighting,0.8
Opera,Richard Wagner,"Das Rheingold / Vierte Szene: ""Hört, ihr Riesen!""",0.946808510638298,0.84,84,0.954354669464848,The Legend of Zelda: Twilight Princess,2006.0,Adventure,0.85
Opera,Richard Wagner,"Das Rheingold / Vierte Szene: ""Schwüles Gedünst schwebt in der Luft""",0.9361702127659576,0.78,78,0.9375655823714586,Dragon Quest IX: Sentinels of the Starry Skies,2009.0,Role-Playing,0.77
Opera,Richard Wagner,"Das Rheingold / Vierte Szene: ""Weiche, Wotan, weiche!""",0.946808510638298,0.84,84,0.954354669464848,The Legend of Zelda: Twilight Princess,2006.0,Adventure,0.85
Opera,Richard Wagner,Das Rheingold / Vierte Szene: Entry Of The Gods Into Valhalla,0.8404255319148936,0.79,79,0.8389296956977964,Tekken 4,2002.0,Fighting,0.8
Opera,Richard Wagner,"Das Rheingold / Zweite Szene: ""Abendlich strahlt der Sonne Auge""",0.925531914893617,0.84,84,0.9254984260230852,Tomb Raider II,1997.0,Adventure,0.85
Opera,Richard Wagner,"Das Rheingold / Zweite Szene: ""Ein Runenzauber zwingt das Gold zum Reif""",0.925531914893617,0.81,81,0.9359916054564532,Super Smash Bros.,1999.0,Fighting,0.8
Opera,Richard Wagner,"Das Rheingold / Zweite Szene: ""Endlich, Loge!""",0.9148936170212766,0.79,79,0.9359916054564532,Super Smash Bros.,1999.0,Fighting,0.8
Opera,Richard Wagner,"Das Rheingold / Zweite Szene: ""Fasolt und Fafner nahen von fern""",0.946808510638298,0.85,85,0.954354669464848,The Legend of Zelda: Twilight Princess,2006.0,Adventure,0.85
Opera,Richard Wagner,"Das Rheingold / Zweite Szene: ""Gepflanzt sind die Pfähle""",0.946808510638298,0.79,79,0.9485834207764952,Street Fighter II: The World Warrior,1992.0,Fighting,0.8
Opera,Richard Wagner,"Das Rheingold / Zweite Szene: ""Gezahlt hab' ich; nun lasst mich zieh'n!""",0.946808510638298,0.84,84,0.954354669464848,The Legend of Zelda: Twilight Princess,2006.0,Adventure,0.85
Opera,Richard Wagner,"Das Rheingold / Zweite Szene: ""Nehmt euch in acht!""",0.9361702127659576,0.77,77,0.9375655823714586,Dragon Quest IX: Sentinels of the Starry Skies,2009.0,Role-Playing,0.77
Opera,Richard Wagner,"Das Rheingold / Zweite Szene: ""Nibelheim hier""",0.925531914893617,0.8,80,0.9359916054564532,Super Smash Bros.,1999.0,Fighting,0.8
Opera,Richard Wagner,"Das Rheingold / Zweite Szene: ""Sanft schloß Schlaf dein Aug'""",0.9042553191489362,0.78,78,0.9008394543546696,The Elder Scrolls V: Skyrim,2011.0,Role-Playing,0.77
Opera,Richard Wagner,"Das Rheingold / Zweite Szene: ""Vergeh, frevelnder Gauch!""",0.9361702127659576,0.79,79,0.9359916054564532,Super Smash Bros.,1999.0,Fighting,0.8
Opera,Richard Wagner,"Das Rheingold / Zweite Szene: ""Wotan! Gemahl! Erwache!""",0.8936170212765957,0.86,86,0.9024134312696748,Assassin's Creed,2007.0,Adventure,0.85
Opera,Richard Wagner,"Das Rheingold, Scene 4: Entrance of the Gods into Valhalla (arr. L. Stokowski)",0.9680851063829788,0.86,86,0.9648478488982162,Myst,1994.0,Adventure,0.85
Opera,Richard Wagner,"Das Rheingold, Scene 4: Entry of the Gods into Valhalla",0.8617021276595744,0.86,86,0.8562434417628542,The Legend of Zelda: Skyward Sword,2011.0,Adventure,0.85
Opera,Richard Wagner,"Das Rheingold, Scene IV: Entrance of the Gods into Valhalla (ed. H. Zumpe, L. Stokowski)",0.8723404255319148,0.86,86,0.8746065057712488,Professor Layton and the Diabolical Box,2007.0,Adventure,0.85
Opera,Richard Wagner,"Das Rheingold, WWV 86A / Dritte Szene: ""Nibelheim hier""",0.925531914893617,0.78,78,0.9244491080797482,Dragon Quest VIII: Journey of the Cursed King,2004.0,Role-Playing,0.77
Opera,Richard Wagner,"Das Rheingold, WWV 86A / Erste Szene: ""He he! Ihr Nicker!""",0.8829787234042553,0.81,81,0.8830010493179433,Street Fighter II Turbo,1992.0,Fighting,0.8
Opera,Richard Wagner,"Das Rheingold, WWV 86A / Vierte Szene: ""Rheingold! Rheingold!""",0.9042553191489362,0.77,77,0.9008394543546696,The Elder Scrolls V: Skyrim,2011.0,Role-Playing,0.77
Opera,Richard Wagner,"Das Rheingold, WWV 86A / Vierte Szene: ""Soll ich sorgen und fürchten""",0.9574468085106382,0.76,76,0.9585519412381952,The Elder Scrolls V: Skyrim,2011.0,Role-Playing,0.77
Opera,Richard Wagner,"Das Rheingold, WWV 86A / Zweite Szene: ""Ein Runenzauber zwingt das Gold zum Reif""",0.9361702127659576,0.8,80,0.9359916054564532,Super Smash Bros.,1999.0,Fighting,0.8
Opera,Richard Wagner,"Das Rheingold, WWV 86A / Zweite Szene: ""Schwester! Brüder! Rettet! Helft!""",0.9361702127659576,0.85,85,0.9260230849947534,Assassin's Creed,2007.0,Adventure,0.85
Opera,Richard Wagner,"Das Rheingold, WWV 86A / Zweite Szene: ""Wotan! Gemahl! Erwache!""",0.9042553191489362,0.86,86,0.9045120671563484,The Legend of Zelda: A Link to the Past,1991.0,Adventure,0.85
Opera,Richard Wagner,"Das Rheingold, WWV 86A, Scene 1 (Highlights): Vorspiel",0.6808510638297872,0.92,92,0.6825813221406086,Final Fantasy Tactics Advance,2003.0,Action,0.92
Opera,Richard Wagner,"Das Rheingold, WWV 86A, Scene 1 (Highlights): Weia! Waga! Woge, du Welle!",0.7021276595744681,0.77,77,0.7025183630640084,Pokémon Ranger: Shadows of Almia,2008.0,Role-Playing,0.77
Opera,Richard Wagner,"Das Rheingold, WWV 86A, Scene 1: ""Der Welt Erbe gewänn’ ich zu eigen durch dich?""",0.8723404255319148,0.85,85,0.8746065057712488,Professor Layton and the Diabolical Box,2007.0,Adventure,0.85
Opera,Richard Wagner,"Das Rheingold, WWV 86A, Scene 1: ""Garstig glatter glitsch‘riger Glimmer!""",0.8404255319148936,0.84,84,0.8378803777544597,Grand Theft Auto 2,1998.0,Adventure,0.85
Opera,Richard Wagner,"Das Rheingold, WWV 86A, Scene 1: ""Was ist‘s, ihr Glatten, das dort so glänzt und gleisst?""",0.8617021276595744,0.85,85,0.8562434417628542,The Legend of Zelda: Skyward Sword,2011.0,Adventure,0.85
Opera,Richard Wagner,"Das Rheingold, WWV 86A, Scene 1: ""Wie in den Gliedern brünstige Gluth""",0.8617021276595744,0.79,79,0.8709338929695698,Tekken 5,2005.0,Fighting,0.8
Opera,Richard Wagner,"Das Rheingold, WWV 86A, Scene 1: :Lugt, Schwestern! die Weckerin lacht in den Grund""",0.8617021276595744,0.86,86,0.8562434417628542,The Legend of Zelda: Skyward Sword,2011.0,Adventure,0.85
Opera,Richard Wagner,"Das Rheingold, WWV 86A, Scene 1: Der Welt Erbe gewänn' ich zu eigen durch dich?",0.8404255319148936,0.81,81,0.8389296956977964,Tekken 4,2002.0,Fighting,0.8
Opera,Richard Wagner,"Das Rheingold, WWV 86A, Scene 1: Garstig glatter glitschiger Glimmer!",0.8191489361702128,0.81,81,0.8153200419727178,Dragon Ball Z: Budokai,2002.0,Fighting,0.8
Opera,Richard Wagner,"Das Rheingold, WWV 86A, Scene 1: Lugt, Schwestern! Die Weckerin lacht in den Grund",0.8297872340425532,0.81,81,0.8336831059811123,WWF War Zone,1998.0,Fighting,0.8
Opera,Richard Wagner,"Das Rheingold, WWV 86A, Scene 1: Nur wer der Minne Macht entsagt",0.8404255319148936,0.79,79,0.8389296956977964,Tekken 4,2002.0,Fighting,0.8
Opera,Richard Wagner,"Das Rheingold, WWV 86A, Scene 1: Prelude",0.6702127659574468,0.91,91,0.671563483735572,Finding Nemo,2003.0,Action,0.92
Opera,Richard Wagner,"Das Rheingold, WWV 86A, Scene 1: Vorspiel",0.7872340425531915,0.91,91,0.7838405036726128,Finding Nemo,2003.0,Action,0.92
Opera,Richard Wagner,"Das Rheingold, WWV 86A, Scene 2 (Highlights): Einleitung",0.7234042553191489,0.8,80,0.723504721930745,WCW/nWo Revenge,1998.0,Fighting,0.8
Opera,Richard Wagner,"Das Rheingold, WWV 86A, Scene 2 (Highlights): Für Weibes Wonne und Werth!",0.7340425531914894,0.77,77,0.736096537250787,Fallout: New Vegas,2010.0,Role-Playing,0.77
Opera,Richard Wagner,"Das Rheingold, WWV 86A, Scene 2: ""Dir’s zu melden gelobt’ ich den Mädchen""",0.9042553191489362,0.85,85,0.9045120671563484,The Legend of Zelda: A Link to the Past,1991.0,Adventure,0.85
Opera,Richard Wagner,"Das Rheingold, WWV 86A, Scene 2: ""Hör’ Wotan, der Harrenden Wort!""",0.9042553191489362,0.81,81,0.8830010493179433,Street Fighter II Turbo,1992.0,Fighting,0.8
Opera,Richard Wagner,"Das Rheingold, WWV 86A, Scene 2: ""Sanft schloss Schlaf dein Aug’""",0.8829787234042553,0.79,79,0.8830010493179433,Street Fighter II Turbo,1992.0,Fighting,0.8
Opera,Richard Wagner,"Das Rheingold, WWV 86A, Scene 2: ""Um des Gatten Treue besorgt""",0.8829787234042553,0.85,85,0.8746065057712488,Professor Layton and the Diabolical Box,2007.0,Adventure,0.85
Opera,Richard Wagner,"Das Rheingold, WWV 86A, Scene 2: ""Was ein Dieb stahl, das stiehl’st du dem Dieb""",0.9042553191489362,0.71,71,0.9060860440713536,Tony Hawk's Pro Skater 2,2000.0,Sports,0.7
Opera,Richard Wagner,"Das Rheingold, WWV 86A, Scene 2: ""Wotan, Gemahl, unsel’ ger Mann!""",0.9148936170212766,0.79,79,0.9359916054564532,Super Smash Bros.,1999.0,Fighting,0.8
Opera,Richard Wagner,"Das Rheingold, WWV 86A, Scene 2: Du da, folge uns fort!",0.8617021276595744,0.7,70,0.8609653725078699,FIFA Soccer 2005,2004.0,Sports,0.7
Opera,Richard Wagner,"Das Rheingold, WWV 86A, Scene 2: Endlich Loge! Eiltest du so",0.8617021276595744,0.69,69,0.8609653725078699,FIFA Soccer 2005,2004.0,Sports,0.7
Opera,Richard Wagner,"Das Rheingold, WWV 86A, Scene 2: Hör', Wotan, der Harrenden Wort!",0.8723404255319148,0.81,81,0.8709338929695698,Tekken 5,2005.0,Fighting,0.8
Opera,Richard Wagner,"Das Rheingold, WWV 86A, Scene 2: Immer ist Undank Loges Lohn!",0.8617021276595744,0.86,86,0.8562434417628542,The Legend of Zelda: Skyward Sword,2011.0,Adventure,0.85
Opera,Richard Wagner,"Das Rheingold, WWV 86A, Scene 2: Sanft schloß Schlaf dein Aug'!",0.851063829787234,0.77,77,0.8399790136411333,Diablo,1996.0,Role-Playing,0.77
Opera,Richard Wagner,"Das Rheingold, WWV 86A, Scene 2: Schwester! Brüder! Rettet!",0.8723404255319148,0.7,70,0.8719832109129066,Tony Hawk's Underground,2003.0,Sports,0.7
Opera,Richard Wagner,"Das Rheingold, WWV 86A, Scene 2: Was sagst du? Ha! Sinnst du Verrath?",0.8617021276595744,0.79,79,0.8709338929695698,Tekken 5,2005.0,Fighting,0.8
Opera,Richard Wagner,"Das Rheingold, WWV 86A, Scene 2: Wotan! Gemahl! Erwache!",0.8404255319148936,0.85,85,0.8378803777544597,Grand Theft Auto 2,1998.0,Adventure,0.85
Opera,Richard Wagner,"Das Rheingold, WWV 86A, Scene 3 (Highlights): Verwandlungsmusik",0.7234042553191489,0.76,76,0.7287513116474292,Dragon Age: Origins,2009.0,Role-Playing,0.77
Opera,Richard Wagner,"Das Rheingold, WWV 86A, Scene 3: ""Wer hälfe mir?""",0.9148936170212766,0.81,81,0.9359916054564532,Super Smash Bros.,1999.0,Fighting,0.8
Opera,Richard Wagner,"Das Rheingold, WWV 86A, Scene 3: Dort, die Kröte, greife sie rasch!",0.8936170212765957,0.71,71,0.8940188877229801,Mario & Sonic at the Olympic Winter Games,2009.0,Sports,0.7
Opera,Richard Wagner,"Das Rheingold, WWV 86A, Scene 3: Nehmt euch in acht! Alberich naht",0.8829787234042553,0.78,78,0.8824763903462749,Kingdom Hearts II,2005.0,Role-Playing,0.77
Opera,Richard Wagner,"Das Rheingold, WWV 86A, Scene 3: Schau, du Schelm!",0.8723404255319148,0.62,62,0.878803777544596,Star Fox 64,1997.0,Shooter,0.63
Opera,Richard Wagner,"Das Rheingold, WWV 86A, Scene 3: Verwandlungsmusik",0.8723404255319148,0.77,77,0.8704092339979014,Dragon Warrior III,1988.0,Role-Playing,0.77
Opera,Richard Wagner,"Das Rheingold, WWV 86A, Scene 4 (Highlights): Rheingold! Rheingold! Reines Gold!",0.7340425531914894,0.71,71,0.7371458551941238,Deca Sports,2008.0,Sports,0.7
Opera,Richard Wagner,"Das Rheingold, WWV 86A, Scene 4 (Highlights): So grüß' ich",0.7340425531914894,0.64,64,0.7345225603357818,Killzone 3,2011.0,Shooter,0.63
Opera,Richard Wagner,"Das Rheingold, WWV 86A, Scene 4: ""Da, Vetter, sitze du fest!""",0.925531914893617,0.79,79,0.9359916054564532,Super Smash Bros.,1999.0,Fighting,0.8
Opera,Richard Wagner,"Das Rheingold, WWV 86A, Scene 4: ""Halt, du Gieriger! Gönne mir auch was!""",0.9361702127659576,0.78,78,0.9375655823714586,Dragon Quest IX: Sentinels of the Starry Skies,2009.0,Role-Playing,0.77
Opera,Richard Wagner,"Das Rheingold, WWV 86A, Scene 4: ""Nun denn! Alberich liess euch Alles""",0.925531914893617,0.77,77,0.9244491080797482,Dragon Quest VIII: Journey of the Cursed King,2004.0,Role-Playing,0.77
Opera,Richard Wagner,"Das Rheingold, WWV 86A, Scene 4: ""Rheingold! Rheingold!""",0.9042553191489362,0.79,79,0.8830010493179433,Street Fighter II Turbo,1992.0,Fighting,0.8
Opera,Richard Wagner,"Das Rheingold, WWV 86A, Scene 4: ""Schwüles Gedünst schwebt in der Luft""",0.925531914893617,0.85,85,0.9254984260230852,Tomb Raider II,1997.0,Adventure,0.85
Opera,Richard Wagner,"Das Rheingold, WWV 86A, Scene 4: ""Was gleicht, Wotan, wohl deinem Glücke?""",0.9361702127659576,0.86,86,0.9260230849947534,Assassin's Creed,2007.0,Adventure,0.85
Opera,Richard Wagner,"Das Rheingold, WWV 86A, Scene 4: Abendlich strahlt der Sonne Auge",0.9042553191489362,0.85,85,0.9045120671563484,The Legend of Zelda: A Link to the Past,1991.0,Adventure,0.85
Opera,Richard Wagner,"Das Rheingold, WWV 86A, Scene 4: Gepflanzt sind die Pfähle nach Pfandes Maß",0.8936170212765957,0.77,77,0.8982161594963274,Dragon Warrior VII,2000.0,Role-Playing,0.77
Opera,Richard Wagner,"Das Rheingold, WWV 86A, Scene 4: Heda! Heda! Hedo! Zu mir, du Geduft!",0.9042553191489362,0.85,85,0.9045120671563484,The Legend of Zelda: A Link to the Past,1991.0,Adventure,0.85
Opera,Richard Wagner,"Das Rheingold, WWV 86A, Scene 4: Rheingold! Rheingold! Reines Gold!",0.8936170212765957,0.84,84,0.9024134312696748,Assassin's Creed,2007.0,Adventure,0.85
Opera,Richard Wagner,"Das Rheingold, WWV 86A: 1. Szene: He he! Ihr Nicker!",0.946808510638298,0.79,79,0.9485834207764952,Street Fighter II: The World Warrior,1992.0,Fighting,0.8
Opera,Richard Wagner,"Das Rheingold, WWV 86A: 1. Szene: Weia! Waga! Woge, du Welle!",0.9361702127659576,0.77,77,0.9375655823714586,Dragon Quest IX: Sentinels of the Starry Skies,2009.0,Role-Playing,0.77
Opera,Richard Wagner,"Das Rheingold, WWV 86A: Scene 1: Der Welt Erbe gewann' ich zu eigen durch dich? (Alberich)",0.9680851063829788,0.79,79,0.9590766002098636,Tekken 3,1998.0,Fighting,0.8
Opera,Richard Wagner,"Das Rheingold, WWV 86A: Scene 1: Lugt, Schwestern! Die Weckerin lacht in den Grund (Woglinde)",0.9574468085106382,0.71,71,0.9632738719832108,Mario & Sonic at the Olympic Games,2007.0,Sports,0.7
Opera,Richard Wagner,"Das Rheingold, WWV 86A: Scene 1: Prelude",0.925531914893617,0.84,84,0.9254984260230852,Tomb Raider II,1997.0,Adventure,0.85
Opera,Richard Wagner,"Das Rheingold, WWV 86A: Scene 1: Weia! Waga! Woge, du Welle! (Woglinde)",0.9361702127659576,0.64,64,0.9396642182581324,Gears of War 3,2011.0,Shooter,0.63
Opera,Richard Wagner,"Das Rheingold, WWV 86A: Vorspiel",0.8404255319148936,0.93,93,0.8368310598111228,Spider-Man 2,2004.0,Action,0.92
Opera,Richard Wagner,Das Rheingold: Entry of the Gods into Valhalla,0.9148936170212766,0.85,85,0.9134312696747114,The Legend of Zelda: Phantom Hourglass,2007.0,Adventure,0.85
Opera,"Orchestra Del Teatro Alla Scala, Milano",Das Rheingold: Rheingold! Rheingold!,0.851063829787234,0.8,80,0.8499475341028332,WWF SmackDown!,2000.0,Fighting,0.8
Opera,"Orchestra Del Teatro Alla Scala, Milano",Das Rheingold: Sanft Schlob Schlaf Dein Alig,0.9148936170212766,0.76,76,0.912906610703043,Final Fantasy XIII,2009.0,Role-Playing,0.77
Opera,Richard Wagner,Das Rheingold: Scene 1: Garstig glatter glitschiger Glimmer! (Alberich),0.9361702127659576,0.8,80,0.9359916054564532,Super Smash Bros.,1999.0,Fighting,0.8
Opera,Richard Wagner,"Das Rheingold: Scene 1: Lugt, Schwestern! Die Weckerin lacht in den Grund (Woglinde, Wellgunde, Flosshilde, Alberich)",0.925531914893617,0.81,81,0.9359916054564532,Super Smash Bros.,1999.0,Fighting,0.8
Opera,Richard Wagner,Das Rheingold: Scene 1: Prelude,0.8404255319148936,0.92,92,0.8368310598111228,Spider-Man 2,2004.0,Action,0.92
Opera,Richard Wagner,Das Rheingold: Scene 1: Verwandlungsmusik,0.9574468085106382,0.84,84,0.954354669464848,The Legend of Zelda: Twilight Princess,2006.0,Adventure,0.85
Opera,Richard Wagner,Das Rheingold: Scene 1: Vorspiel,0.8404255319148936,0.91,91,0.8368310598111228,Spider-Man 2,2004.0,Action,0.92
Opera,Richard Wagner,"Das Rheingold: Scene 1: Wallala! Lalaleia! Schame dich, Albe! (Woglinde, Wellgunde, Flosshilde, Alberich)",0.946808510638298,0.81,81,0.9485834207764952,Street Fighter II: The World Warrior,1992.0,Fighting,0.8
Opera,Richard Wagner,"Das Rheingold: Scene 1: Weia! Waga! Woge, du Welle! (Woglinde, Wellgunde, Flosshilde)",0.9042553191489362,0.8,80,0.8830010493179433,Street Fighter II Turbo,1992.0,Fighting,0.8
Opera,Richard Wagner,"Das Rheingold: Scene 2: Wotan! Gemahl! Erwache! (Fricka, Wotan)",0.7553191489361702,0.84,84,0.7612801678908709,Harry Potter and the Chamber of Secrets,2002.0,Adventure,0.85
Opera,Richard Wagner,Das Rheingold: Scene 4: Entry of the Gods into Valahlla,0.8404255319148936,0.86,86,0.8378803777544597,Grand Theft Auto 2,1998.0,Adventure,0.85
Opera,Richard Wagner,"Das Rheingold: Scene 4: Rheingold! Rheingold! Reines Gold! (Woglinde, Wellgunde, Flosshilde)",0.925531914893617,0.78,78,0.9244491080797482,Dragon Quest VIII: Journey of the Cursed King,2004.0,Role-Playing,0.77
Hip-Hop,Rich Brian,Dat $tick,0.2446808510638297,0.63,63,0.2429171038824764,Medal of Honor Heroes 2,2007.0,Shooter,0.63
Jazz,Art Blakey & The Jazz Messengers,Dat Dere,0.6382978723404256,0.58,57,0.6406086044071354,Crash Nitro Kart,2003.0,Racing,0.58
R&B,CyHi The Prynce,Dat Side,0.4680851063829787,0.42,42,0.5026232948583421,Warcraft III: Reign of Chaos,2002.0,Strategy,0.43
Opera,Marilyn Horne,"Dat's Love (Habanera) (from ""Carmen Jones"")",0.8723404255319148,0.63,63,0.878803777544596,Star Fox 64,1997.0,Shooter,0.63
Opera,Georges Bizet,Dat's Love (Habanera) - Carmen Jones/1943 Original Broadway Cast/Remastered,0.9680851063829788,0.69,69,0.9632738719832108,Mario & Sonic at the Olympic Games,2007.0,Sports,0.7
Soundtrack,Hans Zimmer,"Data, Data, Data",0.7234042553191489,0.79,79,0.723504721930745,WCW/nWo Revenge,1998.0,Fighting,0.8
Soul,Ebon Lurks,Date Night,0.5744680851063829,0.43,43,0.5383001049317944,Pikmin,2001.0,Strategy,0.43
Comedy,Andrew Dice Clay,Date Night At The Movies,0.8617021276595744,0.49,49,0.8599160545645331,Tomodachi Collection,2009.0,Misc,0.5
