Rank,Game Title,Year,Genre
0.7523609653725079,Super Mario All-Stars: Limited Edition,2010.0,Platform
0.7518363064008394,Guitar Hero: World Tour,2008.0,Misc
0.7513116474291711,Star Wars: The Force Unleashed,2008.0,Action
0.7507869884575027,Zumba Fitness 2,2011.0,Sports
0.7502623294858343,Pokémon Colosseum,2003.0,Role-Playing
0.7497376705141658,Need for Speed: Shift,2009.0,Racing
0.7492130115424974,NBA 2K12,2011.0,Sports
0.748688352570829,God of War Collection,2009.0,Action
0.7481636935991606,Crazy Taxi,2001.0,Racing
0.7476390346274921,Perfect Dark,2000.0,Action
0.7471143756558237,Monster Hunter Freedom 2,2007.0,Role-Playing
0.7465897166841553,FIFA Soccer 09,2008.0,Sports
0.7460650577124869,Tekken 6,2009.0,Fighting
0.7455403987408185,PES 2009: Pro Evolution Soccer,2008.0,Sports
0.74501573976915,Mario Party 2,1999.0,Misc
0.7444910807974816,Madden NFL 09,2008.0,Sports
0.7439664218258133,Rockstar Games Double Pack: Grand Theft Auto III & Grand Theft Auto Vice City,2003.0,Action
0.7434417628541449,Mario Strikers Charged,2007.0,Sports
0.7429171038824764,Mortal Kombat: Deadly Alliance,2002.0,Fighting
0.742392444910808,Style Savvy,2008.0,Simulation
0.7418677859391396,Medal of Honor,2010.0,Shooter
0.7413431269674712,Tomb Raider: The Last Revelation,1998.0,Action
0.7408184679958028,Mario Party 4,2002.0,Misc
0.7402938090241343,Need for Speed: Hot Pursuit,2010.0,Racing
0.7397691500524659,Skylanders: Spyro's Adventure,2011.0,Action
0.7392444910807975,Madden NFL 13,2012.0,Sports
0.7387198321091291,Marvel: Ultimate Alliance,2006.0,Role-Playing
0.7381951731374606,Final Fantasy Tactics,1997.0,Role-Playing
0.7376705141657922,Final Fantasy V,1992.0,Role-Playing
0.7371458551941238,Deca Sports,2008.0,Sports
0.7366211962224555,Art Academy,2010.0,Misc
0.736096537250787,Fallout: New Vegas,2010.0,Role-Playing
0.7355718782791186,Saints Row: The Third,2011.0,Action
0.7350472193074502,Twisted Metal 2,1996.0,Racing
0.7345225603357818,Killzone 3,2011.0,Shooter
0.7339979013641134,Professor Layton and the Last Specter,2009.0,Adventure
0.7334732423924449,The Sims: Bustin' Out,2003.0,Simulation
0.7329485834207765,Mario Party 9,2012.0,Misc
0.7324239244491081,Riven: The Sequel to Myst,1997.0,Adventure
0.7318992654774397,L.A. Noire,2011.0,Adventure
0.7313746065057712,Sonic Adventure,1998.0,Platform
0.7308499475341028,Ice Hockey,1988.0,Sports
0.7303252885624344,Ratchet & Clank Future: Tools of Destruction,2007.0,Platform
0.729800629590766,Pure,2008.0,Racing
0.7292759706190977,Dragon Ball Z: Budokai 2,2003.0,Fighting
0.7287513116474292,Dragon Age: Origins,2009.0,Role-Playing
0.7282266526757608,ATV Offroad Fury,2001.0,Racing
0.7277019937040924,Dino Crisis,1998.0,Action
0.727177334732424,Need for Speed: ProStreet,2007.0,Racing
0.7266526757607555,Tetris Plus,1996.0,Puzzle
0.7245540398740818,Monopoly,1994.0,Misc
0.7240293809024134,Guitar Hero,2005.0,Misc
0.723504721930745,WCW/nWo Revenge,1998.0,Fighting
0.7229800629590766,Resident Evil 6,2012.0,Action
0.7224554039874082,Yu-Gi-Oh! The Duelists of the Roses,2001.0,Misc
0.7219307450157398,The Incredibles,2004.0,Action
0.7214060860440714,Tony Hawk's Underground 2,2004.0,Sports
0.720881427072403,Half-Life 2,2004.0,Shooter
0.7203567681007346,Kirby's Dream Land 2,1995.0,Platform
0.7198321091290661,Tom Clancy's Rainbow Six: Vegas 2,2008.0,Shooter
0.7193074501573977,Need for Speed Carbon: Own the City,2006.0,Racing
0.7187827911857293,Resistance 2,2008.0,Shooter
0.7182581322140609,Theme Hospital,1997.0,Strategy
0.7177334732423925,uDraw Studio,2010.0,Misc
0.717208814270724,Donkey Kong Land 2,1996.0,Platform
0.7166841552990556,Battlefield 3,2011.0,Shooter
0.7161594963273872,pro evolution soccer 2011,2010.0,Sports
0.7156348373557188,Madden NFL 08,2007.0,Sports
0.7151101783840504,WWE SmackDown vs Raw 2008,2007.0,Fighting
0.714585519412382,Resident Evil - Code: Veronica X,2001.0,Action
0.7140608604407136,Madden NFL 10,2009.0,Sports
0.7135362014690452,Mario Tennis,2000.0,Sports
0.7130115424973767,Grand Theft Auto,1997.0,Action
0.7124868835257083,James Bond 007: Everything or Nothing,2004.0,Shooter
0.7119622245540399,Borderlands 2,2012.0,Shooter
0.7114375655823715,Need For Speed: High Stakes,1999.0,Racing
0.710912906610703,Chrono Trigger,1995.0,Role-Playing
0.7103882476390346,Madden NFL 11,2010.0,Sports
0.7098635886673662,Final Fantasy XIII-2,2011.0,Role-Playing
0.7093389296956978,Heavy Rain,2010.0,Adventure
0.7088142707240294,Halo Wars,2009.0,Strategy
0.7082896117523609,Tomb Raider II,1997.0,Adventure
0.7077649527806926,Need for Speed Underground 2,2004.0,Racing
0.7072402938090242,My Fitness Coach,2008.0,Sports
0.7061909758656874,FIFA Soccer 09,2008.0,Sports
0.7056663168940189,TOCA Championship Racing,1998.0,Racing
0.7051416579223505,WarioWare Touched!,2004.0,Puzzle
0.7046169989506821,Kirby: Nightmare in Dream Land,2002.0,Platform
0.7040923399790137,Wario Land 4,2001.0,Platform
0.7035676810073452,Onimusha 2: Samurai's Destiny,2002.0,Adventure
0.7030430220356768,Paper Mario: The Thousand-Year Door,2004.0,Role-Playing
0.7025183630640084,Pokémon Ranger: Shadows of Almia,2008.0,Role-Playing
0.70199370409234,Pro Evolution Soccer 2010,2009.0,Sports
0.7014690451206715,NBA 2K13,2012.0,Action
0.7009443861490031,Sonic Advance,2001.0,Platform
0.7004197271773348,Spyro: Season of Ice,2001.0,Platform
0.6998950682056664,Prince of Persia: The Sands of Time,2003.0,Adventure
0.6988457502623295,The Legend of Zelda: Link's Awakening DX,1998.0,Adventure
0.6983210912906611,LEGO Harry Potter: Years 1-4,2010.0,Adventure
0.6977964323189927,Devil May Cry 3: Dante's Awakening Special Edition,2006.0,Action
0.6972717733473243,Wario Land 3,2000.0,Platform
0.6967471143756558,Star Wars: Knights of the Old Republic,2003.0,Role-Playing
0.6962224554039874,Kirby's Pinball Land,1992.0,Misc
0.695697796432319,Donkey Kong Country,2000.0,Platform
0.6951731374606506,Yu-Gi-Oh: Duel Monsters 4,2000.0,Role-Playing
0.6941238195173137,ATV Offroad Fury 2,2002.0,Racing
0.6935991605456453,LittleBigPlanet,2009.0,Platform
0.693074501573977,Mario & Luigi: Superstar Saga,2003.0,Role-Playing
0.6925498426023086,Super Monkey Ball: Banana Blitz,2006.0,Misc
0.6920251836306401,Star Wars: Rogue Squadron,1998.0,Simulation
0.6909758656873033,The Sims: House Party,2001.0,Simulation
0.6904512067156349,Dissidia: Final Fantasy,2008.0,Fighting
0.6899265477439664,Guitar Hero III: Legends of Rock,2007.0,Misc
0.689401888772298,Syphon Filter 2,2000.0,Shooter
0.6883525708289612,Far Cry 3,2012.0,Shooter
0.6878279118572928,Madden NFL 12,2011.0,Sports
0.6873032528856243,Rock Band 2,2008.0,Misc
0.6862539349422875,Super Mario RPG: Legend of the Seven Stars,1996.0,Role-Playing
0.6857292759706192,SimCity 2000,1992.0,Simulation
0.6852046169989507,Halo: Combat Evolved Anniversary,2011.0,Shooter
0.6846799580272823,Sonic's Ultimate Genesis Collection,2009.0,Misc
0.6841552990556139,Saints Row,2006.0,Action
0.6836306400839455,Dance Dance Revolution Extreme,2004.0,Simulation
0.683105981112277,Resident Evil 4,2007.0,Action
0.6825813221406086,Final Fantasy Tactics Advance,2003.0,Action
0.6820566631689402,Grand Theft Auto: Episodes from Liberty City,2009.0,Adventure
0.6815320041972718,Kinect Sports: Season Two,2011.0,Sports
0.6810073452256034,Pro Evolution Soccer 2012,2011.0,Sports
0.6804826862539349,Project Gotham Racing,2001.0,Racing
0.6799580272822665,Golf,1989.0,Sports
0.6794333683105981,Midnight Club: Los Angeles,2008.0,Racing
0.6789087093389297,Mortal Kombat,2011.0,Fighting
0.6783840503672613,LEGO Indiana Jones: The Original Adventures,2008.0,Adventure
0.6778593913955929,Pokémon Ranger,2006.0,Role-Playing
0.6773347324239245,Kinect: Disneyland Adventures,2011.0,Misc
0.6768100734522561,Tony Hawk's Pro Skater,2000.0,Sports
0.6762854144805877,Need for Speed: Hot Pursuit 2,2002.0,Racing
0.6757607555089192,Dynasty Warriors 4,2003.0,Action
0.6752360965372508,Parasite Eve,1998.0,Role-Playing
0.6747114375655824,Scooby-Doo! Night of 100 Frights,2002.0,Platform
0.674186778593914,Project Gotham Racing (JP weekly sales),2002.0,Action
0.6736621196222455,LEGO Harry Potter: Years 1-4,2010.0,Adventure
0.6731374606505771,Guitar Hero II,2007.0,Misc
0.6726128016789087,Devil May Cry 3: Dante's Awakening,2005.0,Action
0.6720881427072403,Monster Hunter Tri,2009.0,Role-Playing
0.671563483735572,Finding Nemo,2003.0,Action
0.6710388247639035,Tetris Worlds,2002.0,Puzzle
0.6705141657922351,PES 2009: Pro Evolution Soccer,2008.0,Sports
0.6699895068205667,Mario Party 5,2003.0,Misc
0.6694648478488983,Warcraft: Orcs & Humans,1994.0,Strategy
0.6689401888772298,Spec Ops: Airborne Commando,2002.0,Shooter
0.6684155299055614,Tetris DS,2006.0,Puzzle
0.667890870933893,Yu-Gi-Oh! The Eternal Duelist Soul,2001.0,Strategy
0.6673662119622246,Dead Island,2011.0,Action
0.6668415529905561,Saints Row: The Third,2011.0,Action
0.6663168940188877,The Incredibles,2004.0,Action
0.6657922350472193,Pokémon Mystery Dungeon: Red Rescue Team,2005.0,Role-Playing
0.6652675760755509,R4: Ridge Racer Type 4,1998.0,Racing
0.6647429171038824,SoulCalibur II,2003.0,Fighting
0.6642182581322141,Call of Duty: Roads to Victory,2007.0,Shooter
0.6636935991605457,Sim Theme Park,1998.0,Strategy
0.6631689401888773,Sonic Mega Collection,2002.0,Misc
0.6626442812172089,Street Fighter IV,2009.0,Fighting
0.6621196222455404,NBA Jam,1992.0,Sports
0.661594963273872,The Sims 2: Pets,2006.0,Simulation
0.6605456453305352,SOCOM: U.S. Navy SEALs: Combined Assault,2006.0,Shooter
0.6600209863588667,Peter Jackson's King Kong: The Official Game of the Movie,2005.0,Action
0.6594963273871983,Donkey Kong Country,2003.0,Platform
0.6589716684155299,Madden NFL 13,2012.0,Sports
0.6584470094438615,NBA 2K11,2010.0,Sports
0.657922350472193,1080°: TenEighty Snowboarding,1998.0,Sports
0.6573976915005246,NBA Live 2004,2003.0,Sports
0.6568730325288563,Mario Sports Mix,2010.0,Sports
0.6563483735571879,BioShock 2,2010.0,Shooter
0.6558237145855195,Final Fantasy III,2006.0,Role-Playing
0.655299055613851,Midnight Club: Los Angeles,2008.0,Racing
0.6547743966421826,UFC 2009 Undisputed,2009.0,Fighting
0.6542497376705142,Tom Clancy's Splinter Cell: Conviction,2010.0,Action
0.6532004197271774,Super Street Fighter II,1993.0,Fighting
0.6526757607555089,Need for Speed: Hot Pursuit,2010.0,Racing
0.6521511017838405,Kirby's Epic Yarn,2010.0,Platform
0.6516264428121721,Need for Speed: ProStreet,2007.0,Racing
0.6511017838405037,Dead Rising,2006.0,Action
0.6505771248688352,Tenchu: Stealth Assassins,1997.0,Action
0.6500524658971668,NBA 2K12,2011.0,Sports
0.6495278069254985,Harry Potter and the Chamber of Secrets,2002.0,Adventure
0.6490031479538301,Harry Potter and the Chamber of Secrets,2002.0,Adventure
0.6484784889821616,SimCity,1991.0,Simulation
0.6479538300104932,Pokémon Mystery Dungeon: Blue Rescue Team,2005.0,Role-Playing
0.6474291710388248,Yoshi,1991.0,Puzzle
0.6469045120671564,Spyro: Enter the Dragonfly,2002.0,Platform
0.646379853095488,Zumba Fitness,2010.0,Sports
0.6458551941238195,PGR4 - Project Gotham Racing 4,2007.0,Racing
0.6453305351521511,Devil May Cry 2,2003.0,Action
0.6448058761804827,Sonic Unleashed,2008.0,Platform
0.6442812172088143,TouchMaster,2007.0,Puzzle
0.6437565582371458,Just Dance Kids,2010.0,Misc
0.6432318992654774,Rayman Raving Rabbids: TV Party,2008.0,Misc
0.6416579223504723,Scribblenauts,2009.0,Puzzle
0.6411332633788038,Need for Speed: ProStreet,2007.0,Racing
0.6406086044071354,Crash Nitro Kart,2003.0,Racing
0.640083945435467,Grand Theft Auto: San Andreas,2005.0,Action
0.6395592864637986,The 7th Guest,1992.0,Adventure
0.6390346274921301,Star Wars: Dark Forces,1994.0,Shooter
0.6385099685204617,Star Wars: The Force Unleashed,2008.0,Action
0.6379853095487933,NBA Street Vol. 2,2003.0,Sports
0.6374606505771249,Final Fantasy XIII,2010.0,Role-Playing
0.6369359916054564,Def Jam Vendetta,2003.0,Fighting
0.636411332633788,Alleyway,1989.0,Puzzle
0.6358866736621196,Scooby Doo and the Cyber Chase,2001.0,Adventure
0.6353620146904512,Dragon Ball Z: Budokai 3,2004.0,Fighting
0.6348373557187829,Jet Moto 2,1997.0,Racing
0.6343126967471144,Tom Clancy's Ghost Recon,2002.0,Shooter
0.633788037775446,X-Men Legends,2004.0,Role-Playing
0.6332633788037776,Virtua Fighter 2,1995.0,Fighting
0.6327387198321092,Mortal Kombat II,1993.0,Fighting
0.6322140608604407,LEGO Star Wars: The Complete Saga,2007.0,Action
0.6316894018887723,Tetris DX,1998.0,Puzzle
0.6311647429171039,Skylanders Giants,2012.0,Action
0.6306400839454355,Need for Speed: Most Wanted 5-1-0,2005.0,Racing
0.630115424973767,The Legend of Zelda: Oracle of Ages,2001.0,Adventure
0.6295907660020986,FIFA Soccer 09,2008.0,Sports
0.6290661070304302,Hot Shots Golf: Open Tee,2004.0,Sports
0.6285414480587618,Wipeout: The Game,2009.0,Misc
0.6280167890870934,Your Shape featuring Jenny McCarthy,2009.0,Sports
0.627492130115425,Red Faction,2001.0,Shooter
0.6269674711437566,The Sims: Makin' Magic,2003.0,Simulation
0.6264428121720882,MX Unleashed,2004.0,Racing
0.6259181532004198,Metal Gear Solid: Peace Walker,2010.0,Action
0.6253934942287513,PaRappa The Rapper,1996.0,Misc
0.6248688352570829,Kirby Squeak Squad,2006.0,Platform
0.6243441762854145,Mario Party 3,2000.0,Misc
0.6238195173137461,Tom Clancy's Rainbow Six: Vegas,2006.0,Shooter
0.6232948583420777,Just Dance 3,2011.0,Misc
0.6227701993704092,Star Wars Rogue Leader: Rogue Squadron II,2001.0,Simulation
0.6222455403987408,Dance Central 2,2011.0,Misc
0.6217208814270724,Need For Speed: Undercover,2008.0,Racing
0.621196222455404,Kingdom Hearts: Birth by Sleep,2010.0,Role-Playing
0.6206715634837356,Kingdom Hearts 358/2 Days,2009.0,Role-Playing
0.6201469045120672,Yu-Gi-Oh! Forbidden Memories,1999.0,Role-Playing
0.6196222455403988,Mortal Kombat: Deception,2004.0,Fighting
0.6190975865687304,Hot Shots Golf 2,1999.0,Sports
0.618572927597062,Medal of Honor: European Assault (All Region sales),2005.0,Shooter
0.6180482686253935,Far Cry 3,2012.0,Shooter
0.6175236096537251,WCW Nitro,1998.0,Fighting
0.6169989506820567,Star Fox Adventures,2002.0,Adventure
0.6164742917103883,FIFA 2000,1998.0,Sports
0.6159496327387198,Dynasty Warriors 3,2001.0,Action
0.6154249737670514,Call of Duty: World at War,2008.0,Shooter
0.614900314795383,The Legend of Zelda: Oracle of Seasons,2001.0,Adventure
0.6143756558237146,Madden NFL 06,2005.0,Sports
0.6138509968520461,Shrek 2,2004.0,Platform
0.6133263378803778,The Legend of Dragoon,1999.0,Role-Playing
0.6128016789087094,Turok 2: Seeds of Evil,1997.0,Platform
0.612277019937041,SingStar,2004.0,Misc
0.6117523609653726,Dead Space,2008.0,Action
0.6112277019937041,NBA Live 2002,2001.0,Sports
0.6107030430220357,Chrono Cross,1999.0,Role-Playing
0.6101783840503673,Jak 3,2004.0,Platform
0.6096537250786989,Kingdom Hearts: Chain of Memories,2004.0,Role-Playing
0.6080797481636936,Madden NFL 09,2008.0,Sports
0.6075550891920252,NCAA Football 06,2005.0,Sports
0.6070304302203567,"Hey You, Pikachu!",1998.0,Simulation
0.6065057712486883,Jet Moto,1996.0,Racing
0.60598111227702,Secret of Mana,1993.0,Role-Playing
0.6054564533053516,Game Party 2,2008.0,Misc
0.6049317943336832,Mario Super Sluggers,2008.0,Sports
0.6044071353620147,Air Combat,1995.0,Simulation
0.6038824763903463,Call of Duty 2,2005.0,Shooter
0.6033578174186779,Need for Speed: Shift,2009.0,Racing
0.6028331584470095,Sonic & Knuckles,1994.0,Platform
0.602308499475341,Namco Museum,2001.0,Misc
0.6017838405036726,The Sims: Hot Date,2001.0,Simulation
0.6012591815320042,DDRMAX2: Dance Dance Revolution,2003.0,Simulation
0.6007345225603358,Guitar Hero: World Tour,2008.0,Misc
0.6002098635886673,Crazy Taxi,2000.0,Racing
0.5996852046169989,Virtua Fighter 4,2002.0,Fighting
0.5991605456453305,LEGO Star Wars: The Complete Saga,2007.0,Action
0.5986358866736622,Toy Story 3: The Video Game,2010.0,Action
0.5981112277019938,Sly 2: Band of Thieves,2004.0,Platform
0.5975865687303253,Sonic Advance 2,2002.0,Platform
0.5970619097586569,NFL GameDay 2000,1999.0,Sports
0.5965372507869885,Dead Island,2011.0,Action
0.5960125918153201,Borderlands,2009.0,Shooter
0.5954879328436516,The Lion King,1994.0,Platform
0.5949632738719832,Midnight Club II,2003.0,Racing
0.5944386149003148,Rayman Raving Rabbids 2,2007.0,Misc
0.5939139559286464,SpongeBob SquarePants: SuperSponge,2001.0,Action
0.593389296956978,Madden NFL 07,2006.0,Sports
0.5928646379853095,The Getaway: Black Monday,2004.0,Action
0.5923399790136411,Need for Speed: The Run,2011.0,Racing
0.5918153200419727,50 Cent: Bulletproof,2005.0,Action
0.5912906610703044,Final Fantasy II,1991.0,Role-Playing
0.590766002098636,Kirby 64: The Crystal Shards,2000.0,Platform
0.5902413431269675,Dead or Alive 3,2001.0,Fighting
0.5897166841552991,Phineas and Ferb,2009.0,Action
0.5891920251836307,Metroid II: Return of Samus,1991.0,Adventure
0.5886673662119623,WWF Attitude,1998.0,Fighting
0.5881427072402938,The SpongeBob SquarePants Movie,2004.0,Platform
0.5876180482686254,Golden Sun,2001.0,Role-Playing
0.5865687303252886,Sonic the Hedgehog 3,1994.0,Platform
0.5860440713536201,Def Jam: Fight for NY,2004.0,Action
0.5855194123819517,Tom Clancy's Ghost Recon,2002.0,Shooter
0.5849947534102833,State of Emergency,2002.0,Action
0.5844700944386149,The Urbz: Sims in the City,2004.0,Simulation
0.5839454354669465,Burnout Paradise,2008.0,Racing
0.5834207764952781,Star Wars: Starfighter,2001.0,Simulation
0.5828961175236097,Madden NFL 2000,1998.0,Sports
0.5823714585519413,Star Wars Battlefront,2004.0,Shooter
0.5818467995802729,Pro Evolution Soccer,2001.0,Sports
0.5813221406086044,Star Wars: The Force Unleashed,2008.0,Action
0.580797481636936,Kirby's Adventure,1993.0,Platform
0.5802728226652676,Disney's Aladdin,1993.0,Platform
0.5797481636935992,GoldenEye 007 (2010),2010.0,Action
0.5792235047219307,Star Wars Episode I: The Phantom Menace,1999.0,Adventure
0.5786988457502623,Xenosaga Episode I: Der Wille zur Macht,2002.0,Role-Playing
0.5781741867785939,Dragon Quest Monsters: Joker,2006.0,Role-Playing
0.5776495278069255,Madden NFL 99,1998.0,Sports
0.5771248688352572,SSX Tricky,2001.0,Sports
0.5766002098635887,Twisted Metal III,1998.0,Action
0.5760755508919203,Nintendo Land,2012.0,Action
0.5755508919202519,Harry Potter and the Sorcerer's Stone,2001.0,Action
0.5750262329485835,Rockstar Games Double Pack: Grand Theft Auto III & Grand Theft Auto Vice City,2003.0,Action
0.574501573976915,Call of Duty: World at War Final Fronts,2008.0,Shooter
0.5739769150052466,Need for Speed: Most Wanted - A Criterion Game,2012.0,Racing
0.5734522560335782,Madden NFL 2005,2004.0,Sports
0.5729275970619098,Star Ocean: Till The End of Time,2003.0,Role-Playing
0.5724029380902413,NBA 2K11,2010.0,Sports
0.5718782791185729,Toy Story 2: Buzz Lightyear to the Rescue!,1998.0,Platform
0.5713536201469045,Ace Combat 5: The Unsung War,2004.0,Simulation
0.5708289611752361,Need for Speed Underground,2003.0,Racing
0.5703043022035676,Tetris Worlds,2001.0,Puzzle
0.5697796432318993,FIFA Soccer 08,2007.0,Sports
0.5692549842602309,The Orange Box,2007.0,Shooter
0.5687303252885625,The Sims 2: University,2005.0,Simulation
0.5682056663168941,UFC 2009 Undisputed,2009.0,Fighting
0.5676810073452256,FIFA Soccer 10,2009.0,Sports
0.5671563483735572,NBA 2K13,2012.0,Action
0.5666316894018888,Super Puyo Puyo,1993.0,Puzzle
0.5661070304302204,Guild Wars 2,2012.0,Role-Playing
0.565582371458552,NCAA Football 07,2006.0,Sports
0.5650577124868835,SOCOM 3: U.S. Navy SEALs,2005.0,Shooter
0.5645330535152151,Jampack Winter '99,1999.0,Misc
0.5640083945435467,WCW vs. nWo: World Tour,1997.0,Fighting
0.5634837355718783,Crackdown,2007.0,Shooter
0.5629590766002098,WCW/NWO Thunder,1998.0,Fighting
0.5624344176285415,Harry Potter and the Sorcerer's Stone,2001.0,Action
0.5619097586568731,Dragon Ball Z: The Legacy of Goku,2002.0,Role-Playing
0.5613850996852047,Ratchet & Clank Future: A Crack in Time,2009.0,Platform
0.5608604407135362,Imagine: Teacher,2008.0,Simulation
0.5603357817418678,Resident Evil 4,2005.0,Action
0.5598111227701994,World Championship Poker: Featuring Howard Lederer - All In,2006.0,Misc
0.559286463798531,Demon's Souls,2009.0,Role-Playing
0.5587618048268626,NFL GameDay 98,1997.0,Sports
0.5582371458551941,Mortal Kombat vs DC Universe,2008.0,Fighting
0.5577124868835257,Yoshi's Cookie,1992.0,Puzzle
0.5571878279118573,Time Crisis,1997.0,Shooter
0.5566631689401889,Ben 10: Protector of Earth,2007.0,Action
0.5561385099685204,The Sims: Superstar,2003.0,Simulation
0.555613850996852,Metroid Fusion,2002.0,Adventure
0.5550891920251837,SSX 3,2003.0,Sports
0.5545645330535153,Madden NFL 2001,2000.0,Sports
0.5540398740818469,Toy Story Mania!,2009.0,Misc
0.5535152151101784,Star Wars Battlefront II,2005.0,Shooter
0.55299055613851,"Monsters, Inc.",2001.0,Adventure
0.5524658971668416,Tony Hawk's Pro Skater 3,2001.0,Sports
0.5519412381951732,Disney's DuckTales,1989.0,Platform
0.5514165792235047,PGR: Project Gotham Racing 2,2003.0,Racing
0.5508919202518363,Spy Hunter,2001.0,Racing
0.5503672612801679,NCAA Football 2004,2003.0,Sports
0.5498426023084995,SpongeBob SquarePants: Battle for Bikini Bottom,2003.0,Platform
0.549317943336831,The Beatles: Rock Band,2009.0,Misc
0.5487932843651626,Street Fighter II': Special Champion Edition,1992.0,Fighting
0.5482686253934942,SSX,2000.0,Sports
0.5477439664218259,NBA Ballers,2004.0,Sports
0.5472193074501575,NBA Live 2003,2002.0,Sports
0.546694648478489,Dragon Ball Z: Budokai Tenkaichi,2005.0,Fighting
0.5461699895068206,Street Fighter IV,2009.0,Fighting
0.5456453305351522,Personal Trainer: Math,2007.0,Puzzle
0.5451206715634838,Mario Party 6,2004.0,Misc
0.5445960125918153,Super Scope 6,1991.0,Shooter
0.5440713536201469,Metroid Prime 3: Corruption,2007.0,Shooter
0.5435466946484785,Kirby & the Amazing Mirror,2004.0,Platform
0.5430220356768101,Tom Clancy's Rainbow Six,1999.0,Shooter
0.5419727177334732,Tiger Woods PGA Tour 2003,2002.0,Sports
0.5414480587618048,NBA Live 06 (All region sales),2005.0,Sports
0.5409233997901364,Prince of Persia: Warrior Within,2004.0,Adventure
0.5403987408184681,Big Beach Sports,2008.0,Sports
0.5398740818467996,New Super Mario Bros. U,2012.0,Action
0.5393494228751312,ESPN NFL 2K5,2004.0,Sports
0.5388247639034628,Fight Night Round 3,2006.0,Fighting
0.5383001049317944,Pikmin,2001.0,Strategy
0.5377754459601259,Tiger Woods PGA Tour 2004,2003.0,Sports
0.5372507869884575,We Ski,2008.0,Sports
0.5367261280167891,Portal 2,2011.0,Shooter
0.5362014690451207,Ape Escape,1999.0,Platform
0.5356768100734522,NCAA Football 2005,2004.0,Sports
0.5351521511017838,Shaun White Snowboarding: Road Trip,2008.0,Sports
0.5346274921301154,Tony Hawk's American Wasteland (Old all region sales),2005.0,Sports
0.534102833158447,Kirby Air Ride,2003.0,Racing
0.5335781741867787,Star Wars Battlefront: Renegade Squadron,2007.0,Shooter
0.5330535152151102,Sled Storm,1998.0,Racing
0.5325288562434418,NFL Street 2,2004.0,Sports
0.5320041972717734,Dragon Quest VI: Realms of Revelation,2010.0,Role-Playing
0.531479538300105,Yu-Gi-Oh! Duel Monsters,1998.0,Strategy
0.5309548793284365,Super Mario Strikers,2005.0,Sports
0.5304302203567681,Buzz! The Music Quiz,2005.0,Misc
0.5299055613850997,Midnight Club 3: DUB Edition (America/Others Sales),2005.0,Racing
0.5293809024134313,F-1 World Grand Prix,1998.0,Racing
0.5288562434417629,Silent Hill,1999.0,Adventure
0.5283315844700944,Sonic Heroes,2003.0,Platform
0.527806925498426,Saints Row 2,2008.0,Action
0.5272822665267576,ESPN NBA 2K5,2004.0,Sports
0.5267576075550892,Grand Theft Auto: Episodes from Liberty City,2010.0,Adventure
0.5262329485834208,The Legend of Zelda: Twilight Princess,2006.0,Adventure
0.5257082896117524,Army of Two,2008.0,Shooter
0.525183630640084,The Sims 3: Pets,2011.0,Simulation
0.5246589716684156,Soul Blade,1996.0,Fighting
0.5241343126967472,Dragon Quest IV: Chapters of the Chosen,2007.0,Role-Playing
0.5236096537250787,NASCAR 2000,1999.0,Racing
0.5230849947534103,MySims,2007.0,Simulation
0.5225603357817419,Need for Speed Carbon,2006.0,Racing
0.5220356768100735,Star Wars The Clone Wars: Lightsaber Duels,2008.0,Action
0.521511017838405,Jampack Summer 2K,2000.0,Misc
0.5209863588667366,Spyro 2: Season of Flame,2002.0,Platform
0.5204616998950682,Pro Evolution Soccer 2008,2007.0,Sports
0.5199370409233998,Heavenly Sword,2007.0,Action
0.5194123819517313,Pro Evolution Soccer 2010,2009.0,Sports
0.518887722980063,NCAA Football 2002,2001.0,Sports
0.5183630640083946,Mario Hoops 3 on 3,2006.0,Sports
0.5178384050367262,Viva Pinata,2006.0,Simulation
0.5173137460650578,Conflict: Desert Storm,2002.0,Shooter
0.5167890870933893,Mario Party 7,2005.0,Misc
0.5162644281217209,Mortal Kombat,2011.0,Fighting
0.5157397691500525,Just Cause 2,2010.0,Action
0.5152151101783841,Smuggler's Run,2000.0,Racing
0.5146904512067156,Fight Night Round 3,2006.0,Fighting
0.5141657922350472,Donkey Kong Classics,1988.0,Platform
0.5136411332633788,Twisted Metal,1995.0,Action
0.5131164742917104,Final Fight,1990.0,Action
0.5125918153200419,Pokemon Pinball: Ruby & Sapphire,2003.0,Misc
0.5120671563483735,Stuntman,2002.0,Racing
0.5115424973767052,Skate 3,2010.0,Sports
0.5110178384050368,Tom Clancy's Rainbow Six 3,2003.0,Shooter
0.5104931794333684,Mortal Kombat vs DC Universe,2008.0,Fighting
0.5099685204616999,Spider-Man 2: Enter: Electro,2001.0,Action
0.5094438614900315,007: The World is not Enough,2000.0,Action
0.5083945435466947,Hannah Montana: Music Jam,2007.0,Action
0.5078698845750262,inFAMOUS 2,2011.0,Action
0.5073452256033578,Command & Conquer: Tiberian Sun,1999.0,Strategy
0.5068205666316894,Dark Cloud,2000.0,Role-Playing
0.506295907660021,Warcraft III: The Frozen Throne,2003.0,Strategy
0.5057712486883525,MVP Baseball 2005,2005.0,Sports
0.5052465897166841,Far Cry 2,2008.0,Shooter
0.5047219307450157,SpongeBob's Atlantis SquarePantis,2007.0,Adventure
0.5041972717733474,Resident Evil 6,2012.0,Action
